,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.07419619,6.254787908164327,6.254787908164327,0.8621599952116272
103,0.017718986669932837,0.06354049,2.5860114161800682,2.5860114161800682,0.7211386457142874
45,0.005164635515544941,0.051506758,8.972970518670063,8.972970518670063,0.899728972613733
57,0.04064343601363627,0.04137838,0.018082694933080366,0.018082694933080366,0.017761518806946187
156,0.27519546002000533,0.0995124,0.6383937502613002,1.765438929008029,0.6383937502613002
276,0.016412517606711988,0.10654251,5.491539892142832,5.491539892142832,0.8459533459525728
16,0.03964317063710781,0.13371174,2.3728820935781774,2.3728820935781774,0.7035176527801084
192,0.08671688407128422,0.093606114,0.07944508604073923,0.07944508604073923,0.07359808022484332
127,0.02761957253965338,0.0885075,2.204521110673701,2.204521110673701,0.6879408918015318
264,0.03649947945373262,0.084370434,1.3115517138034707,1.3115517138034707,0.5673901673804298
68,0.09339212444117828,0.022061288,0.7637778507686053,3.2333032835986764,0.7637778507686053
288,0.18513074897421763,0.25122386,0.35700775567088516,0.35700775567088516,0.2630845359423798
160,0.4298283217996612,0.18979315,0.5584442788631709,1.2647198351895446,0.5584442788631709
48,0.009778104395043584,0.012740523,0.30296447126502024,0.30296447126502024,0.23251936483799787
121,0.32931185824810666,0.11681913,0.6452629157796247,1.8189891739053832,0.6452629157796247
239,0.04399126298813971,0.07895434,0.7947731814085746,0.7947731814085746,0.4428265307512676
43,0.502521077020434,0.17042203,0.6608659014146353,1.948686092525982,0.6608659014146353
204,0.16390062669687874,0.13890342,0.1525143805540042,0.17996102477078416,0.1525143805540042
242,0.054504256231245024,0.09173569,0.683092242244924,0.683092242244924,0.405855499240974
178,0.0461959295323249,0.093606114,1.0262848985864164,1.0262848985864164,0.5064859829446376
61,0.06418029273072448,0.07288113,0.13556871219104477,0.13556871219104477,0.11938397979411491
12,0.0365607201910711,0.11930643,2.263240701963554,2.263240701963554,0.6935561635406543
108,0.03909200400106151,0.0807271,1.0650540292107402,1.0650540292107402,0.5157511688049159
18,0.05082981199093638,0.07655519,0.5061081178935175,0.5061081178935175,0.33603704268015877
212,0.30814297670810625,0.23254502,0.24533403071396875,0.32508956372588593,0.24533403071396875
15,0.03888786820993325,0.060780615,0.562971111873942,0.562971111873942,0.3601929092591874
254,0.12968746810378262,0.18936495,0.4601638662393838,0.4601638662393838,0.31514535928390325
