,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.0854412198254375,7.354309452272867,7.354309452272867,0.8803012977059474
103,0.017718986669932837,0.07327084528433982,3.135160020672759,3.135160020672759,0.7581713899823138
45,0.005164635515544941,0.08768419132005432,15.977808222116604,15.977808222116604,0.9410995820592836
57,0.04064343601363627,0.10476824304931107,1.5777407947044708,1.5777407947044708,0.6120633998366595
156,0.27519546002000533,0.0869622492993569,0.683998241493391,2.1645393516982137,0.683998241493391
276,0.016412517606711988,0.161841673965539,8.860868261877933,8.860868261877933,0.8985890518519557
16,0.03964317063710781,0.11065668101615136,1.7913176276715788,1.7913176276715788,0.6417462527064088
192,0.08671688407128422,0.09901128728046951,0.14177634887202442,0.14177634887202442,0.12417173381817473
127,0.02761957253965338,0.08845468478545322,2.202608753573538,2.202608753573538,0.687754553570061
264,0.03649947945373262,0.07521025352692963,1.060584278257104,1.060584278257104,0.5147007523294188
68,0.09339212444117828,0.06105986307441143,0.346199013677335,0.5295174233745776,0.346199013677335
288,0.18513074897421763,0.26197705586800857,0.41509207584145297,0.41509207584145297,0.2933322028495055
160,0.4298283217996612,0.21340329278487682,0.503515050168467,1.0141597451026851,0.503515050168467
48,0.009778104395043584,0.041496155025200404,3.2437831862619877,3.2437831862619877,0.7643611946912818
121,0.32931185824810666,0.16145253472093324,0.5097275403933575,1.0396821816226927,0.5097275403933575
239,0.04399126298813971,0.07685803888460468,0.7471205340325427,0.7471205340325427,0.42762964516712987
43,0.502521077020434,0.14273639116461168,0.715959394159287,2.520623387772907,0.715959394159287
204,0.16390062669687874,0.1431528301488309,0.12658765842560962,0.14493458862445888,0.12658765842560962
242,0.054504256231245024,0.10387420915675605,0.905799956540078,0.905799956540078,0.4752859571812198
178,0.0461959295323249,0.07178958417024991,0.5540240210994399,0.5540240210994399,0.3565093033166111
61,0.06418029273072448,0.11996152825060988,0.8691333919887487,0.8691333919887487,0.4649927050225105
12,0.0365607201910711,0.0866046010939523,1.3687881595697604,1.3687881595697604,0.577843212378422
108,0.03909200400106151,0.07790812428427238,0.9929427072133945,0.9929427072133945,0.49822942908467416
18,0.05082981199093638,0.08375566387277367,0.6477665486488206,0.6477665486488206,0.39311791417297154
212,0.30814297670810625,0.26661409651989787,0.13477146431134573,0.15576400771858293,0.13477146431134573
15,0.03888786820993325,0.05398221890514773,0.388150633861665,0.388150633861665,0.2796170850578928
254,0.12968746810378262,0.21417279523457677,0.6514532850867643,0.6514532850867643,0.3944727295465328
261,0.014187437483413968,0.06071542286545493,3.2795200286475406,3.2795200286475406,0.7663289356502835
354,0.15544940494416884,0.0951876760930271,0.3876613672003783,0.6330833078879649,0.3876613672003783
342,0.14730438687815134,0.2198504512758282,0.4924908615090073,0.4924908615090073,0.3299791470823924
59,0.053830608120521775,0.049982483987928795,0.07148580086588255,0.07698945361583741,0.07148580086588255
198,0.10790617919039745,0.36105095119945396,2.34597104548007,2.34597104548007,0.7011330981626821
134,0.052932410639557434,0.11433828343760409,1.1600807908823416,1.1600807908823416,0.5370543526793163
110,0.0544838426521322,0.11522642166368655,1.1148732551663592,1.1148732551663592,0.5271584254247244
247,0.07555065629656849,0.0713671143424654,0.0553739988396779,0.05862002397950066,0.0553739988396779
196,0.10519117316839162,0.1805384430910588,0.7162889019409464,0.7162889019409464,0.4173475113256849
81,0.5192193847347256,0.3266966096033399,0.3707927338455353,0.5893014174990615,0.3707927338455353
223,0.017269887929450674,0.03622024682819633,1.0973064200624743,1.0973064200624743,0.5231979502688919
154,0.27237838610243537,0.15640821080811554,0.42576864102097317,0.7414583588363796,0.42576864102097317
245,0.06905913813868986,0.02798937723116328,0.5947042203893007,1.467333859139947,0.5947042203893007
