,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.09079365539290091,7.877662268926221,7.877662268926221,0.8873577334091408
103,0.017718986669932837,0.07650683957315534,3.3177886522697704,3.3177886522697704,0.7683999656920861
45,0.005164635515544941,0.07888307777821232,14.273696960953703,14.273696960953703,0.93452796644084
57,0.04064343601363627,0.11041083221528922,1.7165722941890373,1.7165722941890373,0.6318890529292819
156,0.27519546002000533,0.05464184194517061,0.8014435196670816,4.0363503539310654,0.8014435196670816
276,0.016412517606711988,0.14679443545897491,7.944053494811945,7.944053494811945,0.8881938708684988
16,0.03964317063710781,0.0783575014032517,0.9765699903404175,0.9765699903404175,0.49407306349532626
192,0.08671688407128422,0.09891797582775419,0.14070030175946194,0.14070030175946194,0.12334554618986261
127,0.02761957253965338,0.0589586658626017,1.1346697447237761,1.1346697447237761,0.5315434612442128
264,0.03649947945373262,0.11492699322886679,2.1487296517351777,2.1487296517351777,0.6824116038514365
68,0.09339212444117828,0.06426205402794492,0.31191142280504097,0.4533012654803391,0.31191142280504097
288,0.18513074897421763,0.29607787516538825,0.5992906462373884,0.5992906462373884,0.37472278578463813
160,0.4298283217996612,0.14522975420527864,0.6621214870225121,1.9596436635987795,0.6621214870225121
48,0.009778104395043584,0.05585731160018113,4.712488775277813,4.712488775277813,0.8249449514320722
121,0.32931185824810666,0.11895394486650947,0.6387802568078541,1.7683979595435997,0.6387802568078541
239,0.04399126298813971,0.10960749516314375,1.4915741835530962,1.4915741835530962,0.5986473103626578
43,0.502521077020434,0.09501668735646579,0.8109199957943214,4.288766541977723,0.8109199957943214
204,0.16390062669687874,0.2117941414405089,0.2922106871025297,0.2922106871025297,0.22613238693896082
242,0.054504256231245024,0.126100016276859,1.3135810851514949,1.3135810851514949,0.5677696336566828
178,0.0461959295323249,0.07333516970555773,0.5874812012223405,0.5874812012223405,0.3700712806992532
61,0.06418029273072448,0.11255975799132126,0.75380561854989,0.75380561854989,0.42981138307286515
12,0.0365607201910711,0.06335208074100039,0.7327908315239453,0.7327908315239453,0.42289630011458135
108,0.03909200400106151,0.0729117793184692,0.8651328112134989,0.8651328112134989,0.46384515140807764
18,0.05082981199093638,0.06715473041953479,0.3211681843621488,0.3211681843621488,0.24309409518304942
212,0.30814297670810625,0.2495702904428388,0.19008282093916243,0.23469414633182414,0.19008282093916243
15,0.03888786820993325,0.0501988881713814,0.2908624329928926,0.2908624329928926,0.2253241132120653
254,0.12968746810378262,0.2608466499429687,1.011348156895358,1.011348156895358,0.5028210324643334
261,0.014187437483413968,0.10903998474481583,6.685671557833515,6.685671557833515,0.8698877524917437
354,0.15544940494416884,0.08722162000156208,0.4389066974370949,0.7822347824012538,0.4389066974370949
342,0.14730438687815134,0.15621890478634892,0.06051766751231639,0.06051766751231639,0.05706427093692294
59,0.053830608120521775,0.05878687215604372,0.0920714851376994,0.0920714851376994,0.08430902774289552
198,0.10790617919039745,0.304438065138441,1.8213218874265624,1.8213218874265624,0.645556218006681
134,0.052932410639557434,0.07207501765836283,0.36164245662561506,0.36164245662561506,0.2655928176048707
110,0.0544838426521322,0.10843029208423667,0.9901366498053584,0.9901366498053584,0.4975219414718064
247,0.07555065629656849,0.10520664574645117,0.39253119567181916,0.39253119567181916,0.28188323313104996
196,0.10519117316839162,0.14120402111520408,0.3423561774443047,0.3423561774443047,0.2550412351035717
81,0.5192193847347256,0.2577552551603293,0.5035715870045586,1.0143891320926124,0.5035715870045586
223,0.017269887929450674,0.10176613270267235,4.892692130857931,4.892692130857931,0.8302982783092713
154,0.27237838610243537,0.10933169827171557,0.5986036196330263,1.4913029835639209,0.5986036196330263
245,0.06905913813868986,0.08223463023208216,0.19078564326899464,0.19078564326899464,0.16021829314740635
300,0.04803315165247923,0.25919254438849226,4.396117795137726,4.396117795137726,0.8146815844344486
234,0.02774205401433033,0.07035249804365501,1.5359513036530745,1.5359513036530745,0.6056706615148778
106,0.0371118868271174,0.0775791053630522,1.0904112400549162,1.0904112400549162,0.521625228166239
318,0.19697062485965663,0.1608367421346843,0.1834480788732739,0.22466186671894853,0.1834480788732739
163,0.7124339110376222,0.34869913414744286,0.5105523070349346,1.0431192431248737,0.5105523070349346
52,0.01514687570171678,0.06175640459805398,3.077171148308451,3.077171148308451,0.7547319051311145
20,0.055402453712209365,0.09303183277711867,0.6792005866811761,0.6792005866811761,0.40447853107505705
282,0.08010288443872865,0.08663282506319248,0.08151941930953349,0.08151941930953349,0.07537490113823136
299,0.0436646457223345,0.1550019634858936,2.5498275761026035,2.5498275761026035,0.7182961767687006
353,0.12968746810378262,0.05499702473045522,0.5759264519957799,1.3580815278533915,0.5759264519957799
74,0.10572192622532509,0.09432738719584775,0.10777839031415448,0.12079778066808274,0.10777839031415448
69,0.09355543307408089,0.15842864568751155,0.6934200450129016,0.6934200450129016,0.40947905810788876
314,0.14397697348276073,0.15875702112590429,0.10265563503398177,0.10265563503398177,0.09309854479709626
334,0.01616755465735808,0.08666561362969784,4.360465170300515,4.360465170300515,0.8134490257411862
273,0.0053687713066731995,0.0517477815330932,8.638663779321812,8.638663779321812,0.8962511793237007
219,0.012901381999305938,0.08375311341338217,5.491793934780621,5.491793934780621,0.845959374242862
215,0.6032825035213424,0.18697477335299176,0.6900709497430716,2.226544911395072,0.6900709497430716
235,0.031089880988833772,0.06454551625150748,1.0760940279793807,1.0760940279793807,0.5183262479815139
27,0.07330516259415763,0.06442720317090853,0.12110960686903481,0.13779830547196348,0.12110960686903481
333,0.014391573274542225,0.13569948237417642,8.429092968884795,8.429092968884795,0.8939452603447738
216,0.005082981199093637,0.05082050853491544,8.998169685140171,8.998169685140171,0.899981693500736
220,0.014187437483413968,0.06601241386957957,3.652877867955531,3.652877867955531,0.7850792502233894
324,0.2956090391328312,0.09230419394809977,0.687749081628647,2.202552630480089,0.687749081628647
77,0.1582664788617388,0.08749701096057629,0.44715386612591884,0.8088215485789483,0.44715386612591884
3,0.014534468328332007,0.0630268051501961,3.3363681234447413,3.3363681234447413,0.7693922721658566
214,0.5880743870822872,0.1461427972617168,0.7514892665419425,3.0239710618727678,0.7514892665419425
179,0.04680833690570968,0.07130663444683812,0.5233746627332135,0.5233746627332135,0.34356266750175785
0,0.007103925531263397,0.04646088236681098,5.540170242824624,5.540170242824624,0.8470987813968415
349,0.038847041051707595,0.08361154602452282,1.1523272754089855,1.1523272754089855,0.5353866433672454
124,0.005940351521832323,0.053725661873062616,8.044188997167417,8.044188997167417,0.8894317665947501
33,0.20480943923898176,0.11542434929492655,0.43643051939494,0.7744041052868565,0.43643051939494
166,0.012431869679710944,0.06444732932721112,4.1840415792316765,4.1840415792316765,0.8071003126197515
71,0.09733194520995367,0.19201547979970865,0.9727899137894981,0.9727899137894981,0.49310365335398676
