,realValues,predictValues,MRE,BRE,IBRE
100,0.010227203135525753,0.05398123,4.278200593804884,4.278200593804884,0.8105414937860229
103,0.017718986669932837,0.056018844,2.16151511880316,2.16151511880316,0.6836959614545303
45,0.005164635515544941,0.045066014,7.725884681810503,7.725884681810503,0.8853984396465215
57,0.04064343601363627,0.029286131,0.2794376131744016,0.38780488446732564,0.2794376131744016
156,0.27519546002000533,0.059828922,0.7825948068032447,3.5997061307315836,0.7825948068032447
276,0.016412517606711988,0.12186678,6.425233621039051,6.425233621039051,0.8653241027775144
16,0.03964317063710781,0.16623636,3.1933163576265433,3.1933163576265433,0.7615252667065622
192,0.08671688407128422,0.07715182,0.11030221058024192,0.12397716605790228,0.11030221058024192
127,0.02761957253965338,0.042316247,0.5321108506302743,0.5321108506302743,0.3473057125151071
264,0.03649947945373262,0.058165178,0.593589239447509,0.593589239447509,0.37248572264036117
68,0.09339212444117828,0.020790532,0.7773845240620316,3.492050679704987,0.7773845240620316
288,0.18513074897421763,0.24382932,0.3170655128471197,0.3170655128471197,0.24073632613894397
160,0.4298283217996612,0.20216058,0.5296713322660063,1.126172756634038,0.5296713322660063
48,0.009778104395043584,0.021196837,1.1677858764130722,1.1677858764130722,0.5386998269152623
121,0.32931185824810666,0.13489445,0.5903747704193207,1.4412558792427632,0.5903747704193207
239,0.04399126298813971,0.05774893,0.31273631952063385,0.31273631952063385,0.2382323966132318
43,0.502521077020434,0.21051185,0.5810885195529069,1.3871391610770047,0.5810885195529069
204,0.16390062669687874,0.051754437,0.6842328279640728,2.1668903184344397,0.6842328279640728
242,0.054504256231245024,0.07089789,0.3007771689737781,0.3007771689737781,0.23122881931504852
178,0.0461959295323249,0.07715182,0.6700999599890113,0.6700999599890113,0.40123344472951206
61,0.06418029273072448,0.06886096,0.07293002348649133,0.07293002348649133,0.06797276792526027
12,0.0365607201910711,0.14955722,3.090652951418455,3.090652951418455,0.7555402494720935
108,0.03909200400106151,0.066228524,0.6941705994055101,0.6941705994055101,0.4097406717181238
18,0.05082981199093638,0.031947475,0.3714815444840366,0.5910431765747912,0.3714815444840366
212,0.30814297670810625,0.17748155,0.42402858278951966,0.7361972662517811,0.42402858278951966
15,0.03888786820993325,0.012088944,0.689133275732926,2.2168126143371754,0.689133275732926
254,0.12968746810378262,0.1778882,0.3716683831366709,0.3716683831366709,0.27096081509639813
261,0.014187437483413968,0.044268206,2.1202397059836833,2.1202397059836833,0.6795118022239445
354,0.15544940494416884,0.25994933,0.6722439472094542,0.6722439472094542,0.40200112449577513
342,0.14730438687815134,0.2542597,0.7260837299695566,0.7260837299695566,0.4206538288744328
59,0.053830608120521775,0.01986833,0.630910185467668,1.7093676406841096,0.630910185467668
198,0.10790617919039745,0.2982852,1.7643012525207202,1.7643012525207202,0.6382449275063212
134,0.052932410639557434,0.07998133,0.5110085879427744,0.5110085879427744,0.3381903928411872
110,0.0544838426521322,0.07460834,0.36936635207196394,0.36936635207196394,0.2697352330244439
247,0.07555065629656849,0.04478009,0.4072838986936179,0.6871483629277821,0.4072838986936179
196,0.10519117316839162,0.1510839,0.4362792711008781,0.4362792711008781,0.30375657428132286
81,0.5192193847347256,0.5859457,0.12851280724109432,0.12851280724109432,0.11387802284253472
223,0.017269887929450674,-0.007815674,1.4525607797376652,-3.2096479517727268,1.4525607797376652
154,0.27237838610243537,0.12845959,0.5283781891383127,1.1203429887454257,0.5283781891383127
245,0.06905913813868986,0.06030783,0.12672193430775974,0.14511063461476995,0.12672193430775974
300,0.04803315165247923,0.2737388,4.698955660037572,4.698955660037572,0.8245292541908622
234,0.02774205401433033,0.0024513155,0.9116390040576063,10.317210601065915,0.9116390040576063
106,0.0371118868271174,0.053772762,0.448936365544796,0.448936365544796,0.30983856587518055
318,0.19697062485965663,0.20765312,0.054233951423252,0.054233951423252,0.051443943111521215
163,0.7124339110376222,0.42426598,0.4044837364597102,0.679215264508632,0.4044837364597102
52,0.01514687570171678,0.022450611,0.48219417901132317,0.48219417901132317,0.3253245666724747
20,0.055402453712209365,0.15242715,1.7512707756770471,1.7512707756770471,0.6365315952029786
282,0.08010288443872865,0.026100114,0.6741676136782957,2.069062628454218,0.6741676136782957
299,0.0436646457223345,0.19166401,3.3894552930792448,3.3894552930792448,0.7721812996759125
353,0.12968746810378262,0.018829102,0.8548117102452611,5.887607820777159,0.8548117102452611
74,0.10572192622532509,0.09616251,0.09042034768176645,0.09940893845999448,0.09042034768176645
69,0.09355543307408089,0.14124782,0.5097768156615089,0.5097768156615089,0.337650446326499
314,0.14397697348276073,0.19082735,0.3254019040178614,0.3254019040178614,0.24551187306388253
334,0.01616755465735808,0.030481685,0.8853614908981725,0.8853614908981725,0.46959773771362684
273,0.0053687713066731995,-0.100977585,19.808322975900687,-1.053167951299077,19.808322975900687
219,0.012901381999305938,0.0024513155,0.8099958963833654,4.263044223600926,0.8099958963833654
215,0.6032825035213424,0.19366108,0.6789877417622793,2.1151458373887553,0.6789877417622793
235,0.031089880988833772,0.027452528,0.11699473900929612,0.13249608374703423,0.11699473900929612
27,0.07330516259415763,0.0299531,0.5913916738297706,1.4473314319674246,0.5913916738297706
333,0.014391573274542225,0.14470024,9.05451185278436,9.05451185278436,0.9005421630963544
216,0.005082981199093637,0.029377261,4.7795337078846005,4.7795337078846005,0.8269756609195353
220,0.014187437483413968,0.048061736,2.3876262703709465,2.3876262703709465,0.7048080513643852
324,0.2956090391328312,0.13184208,0.5539984935333153,1.2421448930121444,0.5539984935333153
77,0.1582664788617388,0.1998585,0.2627974223659284,0.2627974223659284,0.2081073477910347
3,0.014534468328332007,0.012668435,0.12838673038183185,0.14729781527772615,0.12838673038183185
214,0.5880743870822872,0.24453859,0.5841706496940383,1.4048326537417657,0.5841706496940383
179,0.04680833690570968,0.04728729,0.010232197492014995,0.010232197492014995,0.010128560065118962
0,0.007103925531263397,-0.2103686,30.613007983000113,-1.0337689437214237,30.613007983000113
