,realValues,predictValues,MRE,BRE,IBRE
106,0.0371118868271174,0.054786116,0.4762417265389225,0.4762417265389225,0.32260416297504374
318,0.19697062485965663,0.106709585,0.45824619955486035,0.8458569172534385,0.45824619955486035
163,0.7124339110376222,0.36638716,0.4857247065925666,0.9444838451684133,0.4857247065925666
52,0.01514687570171678,0.036767166,1.427376234672984,1.427376234672984,0.5880325490066768
20,0.055402453712209365,0.115921974,1.0923617351731572,1.0923617351731572,0.5220711681017034
282,0.08010288443872865,0.08381287,0.046315256591646946,0.046315256591646946,0.04426510681161054
299,0.0436646457223345,0.27168155,5.222002782126128,5.222002782126128,0.8392800461496598
353,0.12968746810378262,0.06378692,0.5081489571242206,1.0331358741320333,0.5081489571242206
74,0.10572192622532509,0.09189298,0.13080490187751345,0.15048969116376737,0.13080490187751345
69,0.09355543307408089,0.109210536,0.1673350472059307,0.1673350472059307,0.14334791678400705
314,0.14397697348276073,0.07761466,0.4609231205283961,0.8550229811009276,0.4609231205283961
334,0.01616755465735808,0.0887754,4.490960026329212,4.490960026329212,0.8178824840820204
273,0.0053687713066731995,0.020368733,2.7939281352289274,2.7939281352289274,0.7364209430551959
219,0.012901381999305938,0.038409323,1.977147913478975,1.977147913478975,0.6641080560785976
215,0.6032825035213424,0.13395527,0.7779559836891288,3.503611565915637,0.7779559836891288
235,0.031089880988833772,0.028005939,0.09919439746129301,0.11011742953389402,0.09919439746129301
27,0.07330516259415763,0.0641652,0.12468378703322326,0.1424442792058231,0.12468378703322326
333,0.014391573274542225,0.15855807,10.017424407664766,10.017424407664766,0.9092346847141239
216,0.005082981199093637,0.023357265,3.5951900632087006,3.5951900632087006,0.7823811450136784
220,0.014187437483413968,0.03337291,1.3522858775348114,1.3522858775348114,0.5748816036561012
324,0.2956090391328312,0.1186866,0.5985014468172162,1.4906690001065732,0.5985014468172162
77,0.1582664788617388,0.22373495,0.4136597128332962,0.4136597128332962,0.2926161855488036
3,0.014534468328332007,0.050866734,2.499731334329195,2.499731334329195,0.7142637807105632
214,0.5880743870822872,0.15847296,0.7305222626457907,2.710881684766305,0.7305222626457907
179,0.04680833690570968,0.08382325,0.790776051558161,0.790776051558161,0.44158288294625325
0,0.007103925531263397,0.052934356,6.4514232730685634,6.4514232730685634,0.865797450587156
349,0.038847041051707595,0.10659161,1.7438798223710725,1.7438798223710725,0.635552551592486
124,0.005940351521832323,0.104475625,16.587448230186073,16.587448230186073,0.9431412683118147
33,0.20480943923898176,0.18779832,0.08305827141117025,0.09058184268589964,0.08305827141117025
166,0.012431869679710944,0.07902512,5.356656044427985,5.356656044427985,0.8426845824265474
71,0.09733194520995367,0.1232445,0.2662286917669635,0.2662286917669635,0.21025324532447112
